acc_x,acc_y,acc_z,label
0.1,0,0.1,normal_walking
0.8,0,-0.9,normal_walking
-0.2,1,0.5,normal_walking
-0.6,-0.3,-0.3,normal_walking
0,-0.2,0.1,normal_walking
1,-1.1,-0.4,normal_walking
0.2,-0.7,0.2,normal_walking
0,0.1,-0.4,normal_walking
0.4,-0.1,0,normal_walking
-0.4,-0.3,0.5,normal_walking
0.8,-0.2,0,normal_walking
0,0,-0.2,normal_walking
-0.5,-1.5,-1.2,normal_walking
-0.3,-0.1,-0.3,normal_walking
-0.3,-0.2,0.8,normal_walking
-0.9,0.1,0.6,normal_walking
0.4,-0.5,-0.1,normal_walking
-0.7,-0.2,0.5,normal_walking
0,-0.3,-0.2,normal_walking
-0.1,-0.1,0,normal_walking
0.6,0.2,0,normal_walking
0,0.7,-0.5,normal_walking
0.2,0.1,-0.2,normal_walking
0.9,0.2,0.4,normal_walking
-0.4,-0.6,-0.4,normal_walking
-0.1,0.2,0.8,normal_walking
0.6,0.4,0.3,normal_walking
-0.6,0.4,1.1,normal_walking
0.3,-0.4,0.2,normal_walking
-0.5,0.1,0.3,normal_walking
0.2,0.2,-0.3,normal_walking
-0.2,0,0.2,normal_walking
-0.3,0,-0.3,normal_walking
-0.8,0.2,-0.4,normal_walking
0.2,-0.2,0.2,normal_walking
0.4,-0.8,0,normal_walking
-0.1,0.3,0.1,normal_walking
0.3,0.7,0.4,normal_walking
-0.5,-0.1,0.2,normal_walking
0.8,-0.5,0.6,normal_walking
0.3,-0.7,-0.1,normal_walking
-0.5,0.5,0.5,normal_walking
-0.4,1,0.1,normal_walking
0.7,0.5,0.4,normal_walking
-0.6,-0.3,-0.2,normal_walking
-0.5,-0.3,-0.1,normal_walking
0,0.1,-0.3,normal_walking
-0.1,-0.3,0,normal_walking
-0.6,0.5,0.7,normal_walking
0.4,0.3,-0.7,normal_walking
0.8,-0.1,-1,normal_walking
0.4,0.6,-0.7,normal_walking
0.2,0.3,0.8,normal_walking
0.6,-1.2,0.3,normal_walking
1.2,0.6,-0.1,normal_walking
0.6,0.6,-0.1,normal_walking
-0.5,0.6,-0.9,normal_walking
0.1,0.9,-0.3,normal_walking
0,0.3,0.3,normal_walking
0.4,-0.5,0.6,normal_walking
1,1,0.3,normal_walking
-0.2,-0.1,0,normal_walking
0.1,-1.1,0.8,normal_walking
-0.9,0.2,0.1,normal_walking
0.3,-0.8,-0.4,normal_walking
-0.4,0.9,0.3,normal_walking
-0.4,0.8,-0.6,normal_walking
-1.2,-0.4,-0.2,normal_walking
0,-0.2,-0.2,normal_walking
-0.9,0.3,0.6,normal_walking
0.3,0.5,0.7,normal_walking
-0.4,0.2,0.2,normal_walking
0.2,0.3,-0.1,normal_walking
0.9,-0.1,-0.4,normal_walking
-0.4,-0.2,0,normal_walking
0.4,-0.7,0,normal_walking
0.3,0.2,0,normal_walking
-0.5,-0.1,0.6,normal_walking
-0.2,0.1,-0.6,normal_walking
0.9,0.3,-0.3,normal_walking
-1,-0.6,0.6,normal_walking
-0.2,-0.3,-0.7,normal_walking
0.2,-0.1,-0.5,normal_walking
-0.2,0,0.6,normal_walking
0.1,0.2,0.2,normal_walking
0.2,-0.1,-0.3,normal_walking
-0.2,-0.4,-0.5,normal_walking
0.9,-0.7,-0.5,normal_walking
0.9,-0.3,0.6,normal_walking
-0.7,1.1,0.3,normal_walking
0.1,1,-0.2,normal_walking
-0.4,0.1,-0.5,normal_walking
0.3,-0.3,-0.3,normal_walking
-0.1,0.3,0,normal_walking
-0.2,-0.8,0.1,normal_walking
-0.1,0,0.1,normal_walking
-0.6,0.6,-0.6,normal_walking
0,0,-0.3,normal_walking
0.1,0.8,-0.3,normal_walking
0,-1.3,0.6,normal_walking
-0.3,-0.7,1,normal_walking
0.1,-0.9,-0.4,normal_walking
0.4,0.3,0.1,normal_walking
0.7,-0.2,-0.5,normal_walking
-0.7,0.6,-1.1,normal_walking
0.3,0.9,0.2,normal_walking
-0.7,0.7,-0.8,normal_walking
-0.3,-0.3,0,normal_walking
0.3,-0.4,0.2,normal_walking
-0.7,-0.4,0.8,normal_walking
-0.4,0.1,0.3,normal_walking
0.8,-0.3,-0.3,normal_walking
-0.6,0.4,-0.3,normal_walking
-0.5,0.4,0.1,normal_walking
0.1,0.9,0.3,normal_walking
0.3,-0.6,0.1,normal_walking
0.1,0.1,-0.8,normal_walking
-0.4,-0.2,0.3,normal_walking
-0.3,-0.5,-0.5,normal_walking
0.3,0.3,0,normal_walking
-0.3,0.1,-0.6,normal_walking
-0.7,0.1,-0.5,normal_walking
-0.4,0.5,0.1,normal_walking
-0.2,0.4,-1.2,normal_walking
-0.3,0.4,-0.2,normal_walking
0.7,0.1,-0.3,normal_walking
-0.9,-0.5,0.2,normal_walking
0.3,0.1,0.3,normal_walking
0,-0.5,-0.1,normal_walking
-0.2,0,-0.4,normal_walking
-0.4,0.1,-1.1,normal_walking
0,0.4,0.3,normal_walking
0.1,0.6,-1.1,normal_walking
0.3,-0.1,-0.9,normal_walking
0.2,-0.2,-0.5,normal_walking
0.2,-0.9,1,normal_walking
-0.2,0.1,0.6,normal_walking
-0.2,-1.2,0.4,normal_walking
-0.7,-0.7,-0.9,normal_walking
0.2,-0.1,0.4,normal_walking
-0.4,0.3,-0.6,normal_walking
0.1,-0.6,0.6,normal_walking
-0.4,-0.1,0.2,normal_walking
0.8,-0.3,0.7,normal_walking
-0.1,-0.6,0.6,normal_walking
0,0.5,0.7,normal_walking
-0.1,0.5,0.2,normal_walking
-0.2,-0.5,-0.4,normal_walking
-0.8,0.1,0.7,normal_walking
-0.2,0.8,0.4,normal_walking
-0.2,-0.4,-0.3,normal_walking
0,0.7,-0.1,normal_walking
0.6,0.4,-0.2,normal_walking
0.2,-0.7,0.1,normal_walking
0.3,0.5,-1.6,normal_walking
0.5,0.4,-0.2,normal_walking
0.1,-0.7,-0.7,normal_walking
0,0.6,0.3,normal_walking
-0.3,0.4,-1,normal_walking
-0.2,-0.5,-0.5,normal_walking
0,0.4,-0.3,normal_walking
0.2,0.9,-0.1,normal_walking
-0.8,0,-0.5,normal_walking
0.1,0.4,0,normal_walking
-0.2,-1,-0.2,normal_walking
0.6,0.4,-0.6,normal_walking
-0.2,-0.2,0.2,normal_walking
0.5,-0.3,-0.6,normal_walking
0.9,0.2,0.3,normal_walking
0.1,-0.3,-0.1,normal_walking
0,0.6,-0.5,normal_walking
0.2,-0.4,0,normal_walking
0,0.7,1.4,normal_walking
-0.1,0.2,0.7,normal_walking
-0.1,0,0.2,normal_walking
-1.2,0.2,0,normal_walking
0.5,-0.1,-1.2,normal_walking
0.2,1.1,-0.3,normal_walking
-0.1,-0.6,-0.2,normal_walking
0.2,-0.2,0,normal_walking
0.4,-0.2,-0.1,normal_walking
-0.2,0.1,0.1,normal_walking
1,-0.4,-0.7,normal_walking
0.6,0.1,-0.4,normal_walking
0.1,1.1,1.4,normal_walking
0,-1,0.1,normal_walking
0.2,0.6,0.1,normal_walking
0.3,-0.7,-0.1,normal_walking
0.2,0.3,-0.6,normal_walking
-0.1,-0.6,0.4,normal_walking
-0.5,-0.4,-0.3,normal_walking
-0.5,0.1,-0.2,normal_walking
-0.1,0.6,-0.2,normal_walking
-0.6,1.3,-0.2,normal_walking
0.2,0.7,0.1,normal_walking
0.2,1.2,0,normal_walking
0.3,-0.2,0,normal_walking
0.3,0,0.4,normal_walking
-0.9,0.1,-0.6,normal_walking
0.5,0.1,0.2,normal_walking
0.3,0.3,-0.2,normal_walking
-0.3,0.8,1,normal_walking
0.2,-0.5,0.3,normal_walking
0.3,-0.4,-0.4,normal_walking
0.1,0,0.2,normal_walking
-0.1,-0.3,0.4,normal_walking
-0.8,-0.5,-0.7,normal_walking
0.2,0.4,0.9,normal_walking
-0.5,0,0.1,normal_walking
-0.1,0.4,0.7,normal_walking
-1.2,0.6,0.8,normal_walking
-0.3,-0.9,0.1,normal_walking
-0.2,-0.3,0.2,normal_walking
0.2,-0.3,0.8,normal_walking
-0.1,-0.3,-0.2,normal_walking
0.1,-0.6,0.7,normal_walking
-0.1,-0.4,0.5,normal_walking
1,0.4,0,normal_walking
-0.2,0.2,0.5,normal_walking
-0.7,-0.9,0.4,normal_walking
-0.5,-0.2,1,normal_walking
-0.2,0.7,-0.4,normal_walking
0.5,-1.4,-0.1,normal_walking
0.8,0.4,-0.7,normal_walking
0.3,0.4,-0.2,normal_walking
0.3,-0.4,-0.7,normal_walking
-1,0.3,0.4,normal_walking
-0.5,-0.1,0.1,normal_walking
-0.3,-0.5,-0.3,normal_walking
0.5,-0.4,0.5,normal_walking
-0.4,0.2,-0.5,normal_walking
0.4,-0.2,-0.8,normal_walking
0.6,0.7,0.3,normal_walking
1,0.3,0.2,normal_walking
0.1,-0.3,-0.6,normal_walking
1.5,0.1,-0.2,normal_walking
-0.5,0.3,0.3,normal_walking
0.3,-0.1,0.6,normal_walking
-0.3,-0.1,0.2,normal_walking
-0.3,1.3,-1.1,normal_walking
0.8,0.2,0.1,normal_walking
-0.1,-0.2,-0.4,normal_walking
0.2,0.3,0.5,normal_walking
0.5,0.6,0,normal_walking
0.1,-0.5,0.2,normal_walking
0.1,0.5,0,normal_walking
-0.2,0.5,0.6,normal_walking
-1,-0.8,-0.6,normal_walking
-0.3,0,-0.7,normal_walking
0.3,-0.8,1.1,normal_walking
-0.1,-0.1,0.2,normal_walking
0.9,0,0.1,normal_walking
0.8,0.3,0.7,normal_walking
0.8,-0.7,0.3,normal_walking
0.3,-0.6,-0.7,normal_walking
0.1,-0.5,0.8,normal_walking
0.9,-0.3,-0.4,normal_walking
-0.3,0.4,0.7,normal_walking
-0.6,-0.4,0.1,normal_walking
-0.3,0.1,0.3,normal_walking
-0.5,0.4,0.3,normal_walking
0,-0.3,0.2,normal_walking
-0.5,0.3,0.5,normal_walking
-0.9,0.5,-0.6,normal_walking
-0.2,0.8,-0.3,normal_walking
0.1,0.5,0.2,normal_walking
-0.3,-0.4,-0.5,normal_walking
1,-1.1,0.3,normal_walking
0.9,-0.4,-0.2,normal_walking
-0.4,0.2,0.3,normal_walking
0.4,0.1,-0.3,normal_walking
-0.1,0.7,-0.4,normal_walking
0.1,-0.1,0.5,normal_walking
0.6,0,0.3,normal_walking
0.5,-0.4,0.2,normal_walking
0.3,0.7,0.2,normal_walking
0.7,0.5,0.5,normal_walking
0.4,0,0.4,normal_walking
0.2,0.2,-0.3,normal_walking
0.2,0.4,-0.3,normal_walking
0.4,0.2,0.2,normal_walking
-0.5,-0.7,-0.6,normal_walking
-0.8,0.4,0,normal_walking
0,-0.1,-0.3,normal_walking
0.7,-0.2,0.2,normal_walking
-0.1,-0.3,0.2,normal_walking
-1.4,-0.1,-0.3,normal_walking
0.7,0.5,-0.5,normal_walking
-0.3,0,0.4,normal_walking
0.3,0.2,-0.2,normal_walking
0.3,-0.1,-0.6,normal_walking
0,0.1,-0.1,normal_walking
-0.5,0.3,-0.2,normal_walking
0.2,0.5,-0.6,normal_walking
-0.3,0.2,-0.1,normal_walking
0.8,0.2,0.2,normal_walking
0,0.5,0.8,normal_walking
1,-0.4,0.3,normal_walking
-1.1,-0.2,-0.1,normal_walking
-0.3,-0.1,0.3,normal_walking
1,0.4,0,normal_walking
-0.6,0.5,0.5,normal_walking
-0.1,0.1,0.2,normal_walking
0.1,0.5,0.3,normal_walking
0.5,0.5,-0.5,normal_walking
0.1,0.1,0.2,normal_walking
-0.2,0,0.1,normal_walking
0.7,0.6,0.3,normal_walking
0.6,0.6,0.3,normal_walking
0.1,0.1,-0.3,normal_walking
0.3,-0.4,-0.5,normal_walking
-0.1,0,-0.7,normal_walking
0.1,0.5,0.3,normal_walking
-0.9,-0.4,-1,normal_walking
-0.5,-0.5,0,normal_walking
-0.2,1.6,0.7,normal_walking
-0.3,0.2,0.2,normal_walking
0,0.3,-0.3,normal_walking
0,-0.8,-0.4,normal_walking
0.2,-1,0.5,normal_walking
-0.3,0.2,0.1,normal_walking
-0.4,0.3,0,normal_walking
-0.2,0.1,0.1,normal_walking
0.4,-0.2,-0.7,normal_walking
0.1,0,-0.2,normal_walking
0,-0.3,0.2,normal_walking
1.3,-0.2,0.4,normal_walking
0.6,0,0.3,normal_walking
-0.5,0.2,-0.1,normal_walking
0.4,0.4,0.1,normal_walking
-1.1,0,0.4,normal_walking
-0.1,0.3,-0.7,normal_walking
0.6,-0.7,-0.4,normal_walking
0.1,-0.5,-0.1,normal_walking
-0.7,0.7,0.3,normal_walking
-0.2,0.4,0.5,normal_walking
-0.1,0.2,0.2,normal_walking
-0.3,0.7,-1,normal_walking
-0.7,-0.6,-0.3,normal_walking
-0.4,0,-0.7,normal_walking
0.7,0.6,0.3,normal_walking
-0.1,0.8,-0.1,normal_walking
0,0.8,0.9,normal_walking
-0.9,-0.5,-0.2,normal_walking
1,-0.1,-0.2,normal_walking
-0.2,0.8,-0.6,normal_walking
-0.7,0.2,-0.6,normal_walking
-0.4,0.5,0.6,normal_walking
-0.8,0.5,0,normal_walking
-0.2,0.4,-0.6,normal_walking
0.9,-0.5,0.9,normal_walking
-0.8,-0.1,-0.2,normal_walking
0.1,0.2,-0.2,normal_walking
0.3,0.9,-0.2,normal_walking
-0.3,0.6,0,normal_walking
-0.6,-0.1,0.7,normal_walking
0.8,-0.1,1,normal_walking
-1,-0.3,-0.2,normal_walking
0.3,0.7,-0.1,normal_walking
0.2,0.2,-0.4,normal_walking
-0.1,0.2,-0.2,normal_walking
-0.6,-0.9,0.1,normal_walking
-0.4,-0.5,-0.2,normal_walking
0.4,0.2,0.4,normal_walking
-0.4,0.7,-0.5,normal_walking
-0.1,-0.3,-0.5,normal_walking
0.5,-0.7,-0.6,normal_walking
-0.2,-0.5,-1,normal_walking
0.4,-0.3,-0.6,normal_walking
-1,-0.1,0.2,normal_walking
0.6,0,-0.2,normal_walking
0.2,0.3,-0.1,normal_walking
0.3,-0.4,-0.6,normal_walking
-0.3,0,-0.2,normal_walking
0.2,-0.2,0.1,normal_walking
0.2,-0.3,-0.2,normal_walking
0.2,-0.3,0,normal_walking
-0.7,0.3,0.7,normal_walking
-0.2,0.5,0.5,normal_walking
-0.1,-0.6,-0.3,normal_walking
-1,-0.5,-0.3,normal_walking
0.5,0.3,0.3,normal_walking
0.5,0.7,-0.2,normal_walking
-0.6,0.4,1,normal_walking
0,0.3,0.3,normal_walking
0.8,-0.8,0.3,normal_walking
0.5,0.1,0,normal_walking
-0.2,-0.2,0.8,normal_walking
-0.2,0.6,0.1,normal_walking
-0.1,-0.1,0.3,normal_walking
-1,0.4,-0.3,normal_walking
0.1,-0.2,-0.2,normal_walking
0.2,0.1,0.5,normal_walking
-0.1,0.7,0,normal_walking
-0.5,-0.1,0.2,normal_walking
-0.8,-0.1,0,normal_walking
1.1,-0.5,-0.8,normal_walking
0.6,0.5,0.3,normal_walking
0.4,-0.8,-0.2,normal_walking
0.5,-0.3,0.8,normal_walking
0,-0.4,0.4,normal_walking
0.6,1,-0.2,normal_walking
0.2,-0.1,0,normal_walking
0,0.7,-1.2,normal_walking
0.5,-1.5,0.3,normal_walking
0,-0.7,0.3,normal_walking
0.7,0.3,0.2,normal_walking
0,-0.2,0.9,normal_walking
0.2,-0.1,0.3,normal_walking
0.7,-0.4,0.1,normal_walking
-0.1,0.8,0.8,normal_walking
0.3,1.4,-0.2,normal_walking
-0.5,0.3,0.7,normal_walking
-0.7,-0.1,-0.2,normal_walking
0.5,-0.1,0.3,normal_walking
-0.5,-0.5,0,normal_walking
-0.3,-0.5,-0.3,normal_walking
0,-0.2,0,normal_walking
0,-0.1,0.8,normal_walking
0.7,-0.8,-0.5,normal_walking
0.1,0.3,0.2,normal_walking
-0.8,-1,-0.6,normal_walking
-0.4,-0.4,0.1,normal_walking
-0.5,1.5,-0.7,normal_walking
-0.4,0.1,-0.7,normal_walking
-0.1,-0.9,0.2,normal_walking
-0.2,0.5,0.2,normal_walking
0,-1.4,-0.2,normal_walking
-0.4,-0.4,-0.1,normal_walking
0.4,0.5,0.5,normal_walking
-0.2,0.5,-0.7,normal_walking
0.3,0.5,-0.1,normal_walking
-0.9,-0.1,-1.4,normal_walking
0.4,0.3,-0.1,normal_walking
-0.1,0.4,-0.2,normal_walking
0.4,-0.2,-0.7,normal_walking
-0.1,-0.2,-0.2,normal_walking
0.2,-0.3,0.1,normal_walking
1.2,0.3,-0.3,normal_walking
-0.3,-0.3,0.1,normal_walking
0.1,0.3,0.2,normal_walking
-1,-0.6,-0.5,normal_walking
-0.4,0.2,-0.4,normal_walking
-0.3,-0.8,0.5,normal_walking
0.4,0.5,-0.3,normal_walking
-0.6,0.2,-0.2,normal_walking
0.5,0.6,1,normal_walking
-0.1,-0.1,-0.7,normal_walking
-0.9,0.5,-0.3,normal_walking
0.2,-0.1,0.1,normal_walking
0.1,0.1,0.4,normal_walking
0.2,-0.1,0.2,normal_walking
0.6,0.5,-0.3,normal_walking
-0.4,-0.4,0.9,normal_walking
0.3,-0.6,0,normal_walking
-0.3,1,-1.4,normal_walking
0.7,0.1,0.4,normal_walking
0.4,0,-0.5,normal_walking
-0.9,0.8,0.4,normal_walking
-0.8,0.5,0.4,normal_walking
0,0.2,0.4,normal_walking
0.4,0,0.9,normal_walking
-0.6,0.5,0.6,normal_walking
-0.3,0.8,-0.1,normal_walking
0.4,0.4,-0.2,normal_walking
-0.2,-0.8,0,normal_walking
-0.7,0.6,0.2,normal_walking
0,0.2,-0.4,normal_walking
0,0,0.2,normal_walking
-0.5,-0.4,-0.6,normal_walking
-0.9,-0.6,-0.1,normal_walking
-0.9,-1.4,-0.4,normal_walking
0,0.1,-0.7,normal_walking
-0.3,0,-0.6,normal_walking
0.2,-0.5,0,normal_walking
-0.4,-1,0.1,normal_walking
0.6,0.3,0.6,normal_walking
0.1,1.1,-0.2,normal_walking
-0.6,0.2,0.2,normal_walking
0.8,0.4,1,normal_walking
0.1,0.4,0,normal_walking
0.5,-0.2,0.5,normal_walking
-1,-0.8,0.9,normal_walking
-0.1,-0.3,-1,normal_walking
0.7,1.2,0,normal_walking
-0.3,0.3,0.5,normal_walking
0.2,-0.3,-0.2,normal_walking
0,0,0.1,normal_walking
-0.7,0,0.3,normal_walking
0.1,0.1,-0.1,normal_walking
0.4,-0.1,-1,normal_walking
0.2,0.7,-0.2,normal_walking
-0.3,0.2,0.3,normal_walking
0.1,-0.5,-0.2,normal_walking
0.6,0,1,normal_walking
0.3,-0.3,-1.2,normal_walking
0.2,-0.7,-0.3,normal_walking
0.7,-0.7,0.2,normal_walking
-0.8,0.2,0.8,normal_walking
-0.3,0.2,0.2,normal_walking
0.5,-1,-0.3,normal_walking
-0.6,-1.3,-1,normal_walking
-0.5,0.3,0.1,normal_walking
0.4,0.1,-0.7,normal_walking
-0.8,0.5,1.2,normal_walking
0,-0.1,0,normal_walking
-0.3,0,0.4,normal_walking
0.2,0,0.8,normal_walking
0,-0.4,-0.6,normal_walking
0.4,0.4,-0.3,normal_walking
0.1,-0.3,0.2,normal_walking
0.9,-1.4,-0.4,normal_walking
0.5,1.1,0.3,normal_walking
0.3,0.7,0.3,normal_walking
-0.9,-0.3,-0.4,normal_walking
0.9,-0.9,-0.2,normal_walking
0.8,0.6,0.5,normal_walking
0.5,0.7,0,normal_walking
0.6,-0.2,0.1,normal_walking
-0.4,0.6,1,normal_walking
0.3,-1.3,0.1,normal_walking
-0.1,0.4,-1,normal_walking
-0.2,-0.4,-0.1,normal_walking
0.5,-0.8,-0.2,normal_walking
0,0.5,-0.8,normal_walking
0,-0.9,0,normal_walking
0.9,0.8,-0.5,normal_walking
0.4,0.2,-0.3,normal_walking
0.1,-0.5,0,normal_walking
-0.2,0.2,-0.1,normal_walking
0.2,0.4,0.4,normal_walking
0.3,-0.1,0,normal_walking
-0.3,-0.3,0,normal_walking
-0.2,0.4,0.4,normal_walking
-0.1,0.2,-2.1,normal_walking
0.1,1.4,-0.3,normal_walking
-0.5,-0.4,0,normal_walking
0.4,0,0,normal_walking
-0.3,-0.1,0.1,normal_walking
-0.7,-0.7,-0.1,normal_walking
-0.3,-0.2,0.6,normal_walking
0.4,1.3,-0.1,normal_walking
0.1,-0.4,-0.3,normal_walking
0.1,0.2,-1.5,normal_walking
-0.1,1.1,0.4,normal_walking
0.5,-0.1,0,normal_walking
-0.6,0.4,0.3,normal_walking
-0.3,-0.2,-0.5,normal_walking
-0.4,0.8,0.4,normal_walking
0.1,-0.2,0.5,normal_walking
-1.1,0.2,0.4,normal_walking
0.1,-0.8,0.6,normal_walking
0.4,1,-0.1,normal_walking
0.3,-0.6,0,normal_walking
-0.5,0,0.3,normal_walking
0.1,-0.4,-0.4,normal_walking
-1.2,-0.3,-0.1,normal_walking
0.4,0.3,-0.4,normal_walking
0.5,0,0.3,normal_walking
-0.7,1.1,-0.2,normal_walking
0.2,1,0.5,normal_walking
-0.5,0.2,0.3,normal_walking
0.8,0.6,0.2,normal_walking
-0.2,0.9,-1.2,normal_walking
-0.4,-1.2,-0.4,normal_walking
0.5,0.1,0.5,normal_walking
0,0.6,-0.6,normal_walking
0.3,0.2,0.6,normal_walking
0.1,0.3,-0.1,normal_walking
-0.4,0.5,-0.5,normal_walking
1.1,-0.5,0,normal_walking
-0.2,-1,0.6,normal_walking
0.3,-0.6,-0.9,normal_walking
-0.3,0.1,0.7,normal_walking
0.4,-0.5,-0.5,normal_walking
-0.8,-0.1,-0.1,normal_walking
0.1,0.7,1.3,normal_walking
-0.2,0.2,-0.4,normal_walking
0.3,0.4,-0.2,normal_walking
0.6,0.7,-0.4,normal_walking
-0.3,0,-0.2,normal_walking
0.2,0.3,0.2,normal_walking
1.5,-0.6,0.9,normal_walking
-0.2,-0.7,-0.3,normal_walking
0.2,-0.1,-0.5,normal_walking
-0.4,0,-0.2,normal_walking
-0.8,-0.1,-0.8,normal_walking
0.1,-0.2,-0.3,normal_walking
-0.9,1,0.9,normal_walking
0.8,0.5,-0.1,normal_walking
0.9,0,0.4,normal_walking
-0.7,0.1,0.8,normal_walking
0.1,-0.9,-0.8,normal_walking
-0.3,0.5,0.6,normal_walking
-0.3,-1,0,normal_walking
0.2,0.1,-0.3,normal_walking
0.2,0.3,-0.1,normal_walking
-0.6,0.7,0,normal_walking
-0.4,0.9,0.7,normal_walking
-0.9,-0.4,-0.8,normal_walking
-0.4,0.6,-0.1,normal_walking
0.5,0.3,0,normal_walking
0,-0.4,0.3,normal_walking
0,0.2,-0.3,normal_walking
0.3,1.1,-0.4,normal_walking
0.1,-0.1,-0.2,normal_walking
-0.2,0.1,0.4,normal_walking
0,-0.1,0.4,normal_walking
0.7,-0.1,-0.6,normal_walking
0.7,0.1,-0.4,normal_walking
0,-0.3,-0.3,normal_walking
0.2,0.3,-0.5,normal_walking
1.2,-0.4,0.3,normal_walking
0,0.4,-1.2,normal_walking
0.2,-0.3,-0.3,normal_walking
0.1,-0.6,-0.3,normal_walking
0.1,0.1,-0.1,normal_walking
0,-0.1,-0.9,normal_walking
0.2,0.3,-0.2,normal_walking
0.1,-0.1,-0.4,normal_walking
0.5,-0.4,-0.1,normal_walking
0.9,1,0.1,normal_walking
0.5,-0.5,-0.1,normal_walking
0.3,-0.4,0.2,normal_walking
-0.2,-0.1,0.6,normal_walking
0.2,1,0,normal_walking
0.1,0.6,-0.7,normal_walking
-0.8,0.9,-0.2,normal_walking
-0.5,1.1,0.7,normal_walking
0,0.7,0,normal_walking
0.4,0,-0.6,normal_walking
-0.3,-0.5,0.5,normal_walking
-0.6,0.6,-0.2,normal_walking
-0.5,0.3,-0.3,normal_walking
0.6,1,0.1,normal_walking
-0.2,-0.3,0.4,normal_walking
-0.4,0.7,0.3,normal_walking
0.4,-0.6,0.5,normal_walking
-0.3,-0.2,0.2,normal_walking
0.1,0.7,-0.3,normal_walking
-0.3,0.5,0.4,normal_walking
-0.1,0.2,-0.2,normal_walking
-0.6,0.5,-0.1,normal_walking
0.4,-0.3,-0.3,normal_walking
0.4,-0.4,0,normal_walking
0.1,-0.1,-0.1,normal_walking
0,0.6,0.1,normal_walking
0.5,0,0.8,normal_walking
-0.5,0.3,0.2,normal_walking
0.4,-0.2,0.2,normal_walking
-0.1,-0.2,0.1,normal_walking
-0.4,-0.7,0.7,normal_walking
-0.5,1,-0.6,normal_walking
0.8,0.1,0.6,normal_walking
0.5,0.4,-0.9,normal_walking
-0.3,-0.3,0.2,normal_walking
-0.1,-0.4,-0.7,normal_walking
-0.1,-0.5,0,normal_walking
-0.1,-0.6,-0.3,normal_walking
0,0.5,0.6,normal_walking
0.5,0.3,0.2,normal_walking
0.4,0.4,0.9,normal_walking
0.7,1.4,0.2,normal_walking
-0.5,-0.7,0,normal_walking
-0.2,-0.3,0.4,normal_walking
-0.4,-0.1,-0.1,normal_walking
-0.8,-1,0,normal_walking
0.3,-0.4,0.1,normal_walking
0.7,0.1,-0.4,normal_walking
0.4,0.4,-0.2,normal_walking
0.1,0.5,0.1,normal_walking
0.5,0.1,-1.2,normal_walking
-0.1,-0.3,-0.2,normal_walking
-0.1,0.3,-0.5,normal_walking
0.9,0.6,0.5,normal_walking
0.3,0.6,-0.3,normal_walking
0.8,0,-0.5,normal_walking
-0.4,0.7,-0.3,normal_walking
-0.6,1,0.1,normal_walking
0,0.2,-0.4,normal_walking
0.6,-0.3,0.5,normal_walking
-0.1,0.2,-0.6,normal_walking
-0.2,0.4,0.9,normal_walking
-0.6,0.4,-0.6,normal_walking
0.2,0,0,normal_walking
0.1,0.4,0.3,normal_walking
0.1,0.5,0.1,normal_walking
0,0,0.3,normal_walking
0.7,0.3,-1.1,normal_walking
0.3,-1,0.6,normal_walking
0.1,-0.1,0,normal_walking
0.4,0,-0.4,normal_walking
-0.1,0.9,0.1,normal_walking
-0.8,0.2,-0.1,normal_walking
0.6,0.6,-0.6,normal_walking
-0.8,0.1,0.4,normal_walking
1,-0.1,0.2,normal_walking
0.1,-0.1,-0.3,normal_walking
-0.3,-1.2,0.6,normal_walking
0.1,0.7,-0.3,normal_walking
-1,0.3,0.4,normal_walking
0.3,0.5,0.2,normal_walking
-0.1,-0.2,0.1,normal_walking
-0.4,0.6,-0.4,normal_walking
-0.2,0.2,0.4,normal_walking
-0.3,0.3,0,normal_walking
0,-0.1,-0.8,normal_walking
0,-0.7,0.2,normal_walking
-0.2,-0.6,-1,normal_walking
-0.4,-0.1,0.3,normal_walking
0.3,0.9,0,normal_walking
0,-0.5,0.5,normal_walking
0.7,0,0.7,normal_walking
0,0.3,-1.3,normal_walking
0.3,-0.5,-0.2,normal_walking
0,-0.2,-0.5,normal_walking
0,0.5,0.5,normal_walking
-0.7,-0.6,-0.7,normal_walking
-0.9,-0.4,0.4,normal_walking
-0.3,-0.4,0.4,normal_walking
0.1,-0.4,1,normal_walking
-0.7,0.2,-0.4,normal_walking
-0.8,0.3,0.8,normal_walking
1.2,-0.6,-0.1,normal_walking
-0.4,0.1,0.6,normal_walking
-0.1,-1,0,normal_walking
-0.2,0.2,0.1,normal_walking
0.1,0.4,0.2,normal_walking
0.3,0,-0.3,normal_walking
-0.1,0.1,-0.3,normal_walking
0.4,-0.1,0.6,normal_walking
0,-0.1,0,normal_walking
0.9,-0.1,0.2,normal_walking
0.4,-0.4,-0.2,normal_walking
0.3,-0.1,1.1,normal_walking
0.8,-0.5,0,normal_walking
0.2,-0.1,0.1,normal_walking
-0.2,0.5,0,normal_walking
0,0.2,0,normal_walking
0.2,-0.4,-0.1,normal_walking
0,0.1,-0.6,normal_walking
-0.5,0.5,0.4,normal_walking
1.2,-0.6,-0.3,normal_walking
0.2,-0.9,-0.2,normal_walking
0.1,1,-0.3,normal_walking
-1,0.2,0.2,normal_walking
0.6,0.5,-0.3,normal_walking
-0.5,0.4,0.3,normal_walking
1,-0.7,0.6,normal_walking
